-19.3,5.1
-17.3,2.5
-0.7,9.7
2.3,9.4
8.4,103.4
13.2,59.7
16.8,65.3
17.9,50.8
11.3,63.8
1.6,36.6
-2.9,14.5
-11.5,4.3
-15.6,19.3
-15.4,1.3
-9.8,3.3
6,22.6
8.4,56.4
14.8,174.5
18.3,38.1
16.8,17.5
13.1,70.9
5.5,13.7
-5.6,35.8
-15.4,27.7
-26.7,17.5
-15.9,1.3
-11.1,7.9
-4.6,19.3
4.2,21.8
15,114.8
16,53.3
14.5,82.8
8.3,21.1
5,1.5
-3.9,4.6
-9.6,7.6
-13,4.6
-14.4,14.5
-13,18.3
3,25.1
9.9,23.6
13.9,135.4
17.6,39.4
15,36.6
12.4,4.6
3.2,35.1
-2.9,7.6
-12.5,7.1
-21.7,4.1
-17.4,7.9
-8,16
-2.2,34.5
9.7,75.2
15.4,56.9
17.8,191
17.3,82.8
13.8,3.6
3.8,13
-7.9,17.3
-17.5,16.5
-15.4,4.1
-19.2,7.1
1.1,24.9
7.5,9.4
8.1,73.2
16.2,80
18.2,24.4
14.5,73.7
10.1,6.9
5.5,6.1
-8.3,19.8
-14.5,20.1
-24,16.5
-18.8,6.4
-5.3,10.2
2.7,18.8
9.6,92.2
16.4,73.4
14.8,86.9
14.3,73.7
9.5,14.5
3.7,39.6
-11.4,35.1
-12.1,12.4
-22.1,4.1
-14.2,3.6
-14.5,2.5
4.9,13.7
10.1,55.1
16.4,48.5
15.8,34.8
15.7,47.5
8.2,39.9
4.8,7.6
-1.6,2.5
-10.8,14.2
-21.7,8.4
-15.6,3.8
-11.7,13
6.5,0.8
9.6,24.1
16.4,94.5
16.2,71.6
17.1,103.9
12,11.9
0.8,18.3
-2.6,3.8
-7.6,3
-13.1,22.1
-19.5,6.9
-5.9,19.8
3.5,8.1
10.8,56.6
15.3,101.3
21.2,32.8
16,20.6
12.8,7.4
7.1,23.4
-3,6.4
-15.5,3
-15.9,2.5
-8.6,3.3
-5.3,3.3
9,6.4
11,22.9
13,49.8
15.8,48
19.2,25.4
9.1,54.4
6.1,1.8
-5.5,22.4
-12.1,11.9
-26.2,30.2
-17,19.6
-11.3,53.3
2.2,14.5
8.9,48
13.6,109.5
19.9,127.5
16.4,17.5
10,105.2
2.4,47.2
-4.1,1.8
-18,14.7
-19.9,27.7
-20.2,6.4
-9.9,3.8
-0.4,0.8
11.3,15.5
12.6,59.7
18.6,26.2
16.1,35.3
12.7,17
0.1,18.8
1,2.5
-21.5,7.6
-20.6,11.4
-15,5.1
-2.8,14.5
5.2,30
8.2,33
17,15.2
17.6,93.2
17.6,58.7
10,14
6.3,4.3
-2.9,20.1
-8.8,10.7
-8.6,18.3
-19,18.5
-12.2,14.2
5.6,34.3
13.1,14.5
19.8,68.1
19.8,38.4
19.2,29.7
12.5,23.4
-2.6,21.1
-12,13
-15.2,7.1
-20.1,19.1
-11.2,17.3
-8.5,15.7
-1.8,18.3
11.5,50.5
15.7,70.6
19.4,48
19.3,38.6
13.5,32.8
7,46.7
-4,10.9
-10.4,4.6
-12.4,4.3
-10.3,9.9
-6.3,7.4
2.8,34.8
11.6,53.8
19.1,83.8
19.8,122.2
17.3,39.6
11,106.4
6.1,26.4
-7.9,14.7
-11.2,12.4
-16.2,11.9
-20.8,12.7
-6.3,20.1
3.8,22.6
12.4,65.3
17,52.6
17.8,45.7
19,75.7
14.2,13.2
5.4,19.1
-3.5,15
-17.6,15
-15.9,26.4
-17.9,12.4
-11.4,16.3
2.6,21.1
11.6,32.5
18.1,154.7
19.8,114.8
16,16.8
12.7,46
6,12.2
-0.6,60.2
-9.3,4.8
-18.5,10.2
-8.6,16.5
-4.7,29.5
2.8,18.5
7.8,16.5
13.8,38.6
18.7,35.3
15.9,58.9
12.3,11.2
8.1,42.7
-6.4,33
-18.4,22.9
-16.4,30.5
-13.3,9.4
-7.3,17.3
6.5,26.4
11.4,24.9
15.3,159.8
18.3,23.9
18.2,27.7
12,52.1
-1.4,28.4
-3.5,9.1
-9.3,5.3
-9.7,15.2
-8,18.5
-4.6,15.7
4.5,8.6
12.7,72.6
13.8,45.2
19.8,49
16.2,59.2
8.4,25.4
3.6,54.4
-8.5,27.9
-15.9,13
-17.1,6.1
-16.1,19.1
-6.3,50.5
3.1,11.4
7.8,63.8
15.5,65
17.4,113.3
16.6,58.2
12,60.5
6.2,56.4
-11.2,39.9
-21.1,12.4
-13.1,2.8
-9.6,5.6
-4.1,22.9
0.1,27.2
13.7,27.2
14.2,141.2
17.8,49.5
15.8,5.8
10.8,8.1
3.3,13.2
-1.9,1.8
-8,5.3
-22.3,16
-18.3,16.5
-3.2,25.4
3,18
8.1,36.1
16.1,49
20.5,6.9
19.5,5.3
10.6,31.2
7.1,18.5
-5.5,28.4
-14.6,31.8
-21.3,9.7
-8.6,10.7
-6.3,17.3
7.8,19.6
10.1,26.4
16.2,73.9
20.2,18.5
20,11.4
12,28.4
1.9,32.8
-4,10.4
-7.4,4.8
-7.7,4.6
-2.3,2
-4.8,17.3
6.3,0.8
12.3,9.1
18.3,63
19.7,49
18.3,65
13,24.6
6.2,6.9
-4.6,7.1
-6.7,12.7
-15.5,37.8
-15,9.4
-12.1,33.8
5,26.9
12.6,21.1
17.5,75.7
19.4,76.7
17.8,56.9
12.2,8.4
0.7,37.8
-8.3,31.5
-14.3,14.2
-16.8,17.3
-16.6,13
-4.4,18.5
2.5,20.1
11.7,109.7
18.1,70.6
19.1,14.2
18.7,63
12.1,65
1.7,21.3
-4.2,23.1
-18.3,45
-12,26.7
-8.1,7.4
-4.3,13
4.9,3.8
14.3,18
14.2,84.8
19,47.5
16.4,43.2
7.5,47.2
6.4,6.4
-2.8,3
-13.8,15.2
-21,26.7
-11.1,0.8
-9.3,17.5
2.7,15.5
8.8,78.7
13.9,139.4
20.4,47.2
16.1,84.1
11.9,7.9
3.6,21.6
-11.6,29.7
-12.7,17
-23.1,25.4
-28.8,16.5
-7.4,37.3
-0.2,17
14.5,49.3
15.9,73.2
23.1,14.2
18.2,15.7
12.6,12.2
4.2,8.1
-3,7.1
-13.5,15.2
-27.2,14.7
-18.1,11.7
-7.9,3.6
4.5,4.6
12.2,31.5
18.1,25.9
22.3,27.9
19.5,17.3
12.7,34.5
5.4,13.2
-5.8,15.2
-13.9,18.5
-15.9,27.9
-17.7,47.5
-3.6,26.4
4,11.4
10.2,53.8
16.2,45.7
19.4,49.5
17.3,19.3
16.4,29.7
8.4,18
-6.2,38.6
-10.4,15
-12.4,16.3
-22.3,22.6
-8.6,12.4
4.4,7.9
13.4,20.1
13.1,116.3
20.3,45.7
18.7,31.8
12.8,12.2
2.5,20.3
0.3,6.6
-6.2,22.1
-19.4,4.3
-12.6,13.2
-7.9,13.7
1.9,18.3
13.4,19.3
15.4,53.1
20,47
19.2,21.6
15.8,52.1
8.7,40.4
-9.1,17.5
-11.9,15.5
-15.8,13.2
-15.7,14.2
-7.8,9.7
4.8,22.9
12.6,46.5
17.1,70.6
20.1,101.9
17.9,51.6
10.5,3.8
5,5.6
-3.3,56.9
-10.4,15.7
-10.6,10.2
-12.5,23.9
-4.1,16.3
5,44.2
10.1,29.2
13.8,133.4
17.1,67.6
16.7,104.6
10.5,23.4
5.8,7.1
-6.6,11.7
-15.3,19.6
-22.1,20.8
-12.8,22.1
-12.8,30.7
6,4.6
8.3,25.4
13.8,44.5
19.9,52.8
17.6,43.9
11.5,17
7.5,21.6
-2,4.6
-7.3,1.5
-9.2,4.6
-13.9,25.1
-11.4,22.1
5.9,28.4
13.4,91.4
14.7,86.6
18.1,29.2
17,58.2
12.5,8.1
8,3.6
-5.4,7.9
-11.9,4.1
-14.4,16.8
-14.2,18.5
-2.2,34.3
0.7,45.5
